Year,FIPS,DMax
2009,19151,0
2009,19153,0
2009,19155,0
2009,19157,0
2009,19159,0
2009,19161,0
2009,19163,0
2009,19165,0
2009,19167,0
2009,19169,0
2009,19171,0
2009,19173,0
2009,19175,0
2009,19177,0
2009,19179,0
2009,19181,0
2009,19183,0
2009,19185,0
2009,19187,0
2009,19189,1
2009,19191,1
2009,19193,0
2009,19195,1
2009,19197,0
2009,20001,0
2009,20003,0
2009,20005,0
2009,20007,2
2009,20009,0
2009,20011,0
2009,20013,0
2009,20015,0
2009,20017,0
2009,20019,0
2009,20021,0
2009,20023,0
2009,20025,2
2009,20027,0
2009,20029,0
2009,20031,0
2009,20033,2
2009,20035,0
2009,20037,0
2009,20039,0
2009,20041,0
2009,20043,0
2009,20045,0
2009,20047,1
2009,20049,0
2009,20051,0
2009,20053,0
2009,20055,1
2009,20057,1
2009,20059,0
2009,20061,0
2009,20063,0
2009,20065,0
2009,20067,1
2009,20069,1
2009,20071,0
2009,20073,0
2009,20075,1
2009,20077,1
2009,20079,0
2009,20081,1
2009,20083,1
2009,20085,0
2009,20087,0
2009,20089,1
2009,20091,0
2009,20093,1
2009,20095,1
2009,20097,1
2009,20099,0
2009,20101,0
2009,20103,0
2009,20105,0
2009,20107,0
2009,20109,0
2009,20111,0
2009,20113,0
2009,20115,0
2009,20117,0
2009,20119,2
2009,20121,0
2009,20123,0
2009,20125,0
2009,20127,0
2009,20129,2
2009,20131,0
2009,20133,0
2009,20135,0
2009,20137,0
2009,20139,0
2009,20141,0
2009,20143,0
2009,20145,1
2009,20147,1
2009,20149,0
2009,20151,1
2009,20153,0
2009,20155,0
2009,20157,0
2009,20159,0
2009,20161,0
2009,20163,0
2009,20165,0
2009,20167,0
2009,20169,0
2009,20171,0
2009,20173,0
2009,20175,2
2009,20177,0
2009,20179,0
2009,20181,0
2009,20183,1
2009,20185,1
2009,20187,2
2009,20189,2
2009,20191,0
2009,20193,0
2009,20195,0
2009,20197,0
2009,20199,0
2009,20201,0
2009,20203,0
2009,20205,0
2009,20207,0
2009,20209,0
2009,21001,1
2009,21003,1
2009,21005,1
2009,21007,0
2009,21009,1
2009,21011,1
2009,21013,1
2009,21015,0
2009,21017,1
2009,21019,1
2009,21021,1
2009,21023,1
2009,21025,1
2009,21027,0
2009,21029,0
2009,21031,0
2009,21033,0
2009,21035,0
2009,21037,1
2009,21039,0
2009,21041,0
2009,21043,1
2009,21045,1
2009,21047,0
2009,21049,1
2009,21051,1
2009,21053,1
2009,21055,0
2009,21057,1
2009,21059,0
2009,21061,1
2009,21063,1
2009,21065,1
2009,21067,1
2009,21069,1
2009,21071,1
2009,21073,1
2009,21075,0
2009,21077,0
2009,21079,1
2009,21081,1
2009,21083,0
2009,21085,1
2009,21087,1
2009,21089,1
2009,21091,0
2009,21093,1
2009,21095,1
2009,21097,1
2009,21099,1
2009,21101,0
2009,21103,0
2009,21105,0
2009,21107,0
2009,21109,1
2009,21111,0
2009,21113,1
2009,21115,1
2009,21117,1
2009,21119,1
2009,21121,1
2009,21123,1
2009,21125,1
2009,21127,1
2009,21129,1
2009,21131,1
2009,21133,1
2009,21135,1
2009,21137,1
2009,21139,0
2009,21141,0
2009,21143,0
2009,21145,0
2009,21147,1
2009,21149,0
2009,21151,1
2009,21153,1
2009,21155,1
2009,21157,0
2009,21159,1
2009,21161,1
2009,21163,0
2009,21165,1
2009,21167,1
2009,21169,1
2009,21171,1
2009,21173,1
2009,21175,1
2009,21177,0
2009,21179,1
2009,21181,1
2009,21183,0
2009,21185,0
2009,21187,1
2009,21189,1
2009,21191,1
2009,21193,1
2009,21195,1
2009,21197,1
2009,21199,1
2009,21201,1
2009,21203,1
2009,21205,1
2009,21207,1
2009,21209,1
2009,21211,1
2009,21213,1
2009,21215,1
2009,21217,1
2009,21219,0
2009,21221,0
2009,21223,0
2009,21225,0
2009,21227,1
2009,21229,1
2009,21231,1
2009,21233,0
2009,21235,1
2009,21237,1
2009,21239,1
2009,22001,1
2009,22003,1
2009,22005,1
2009,22007,2
2009,22009,1
2009,22011,1
2009,22013,0
2009,22015,0
2009,22017,0
2009,22019,1
2009,22021,0
2009,22023,1
2009,22025,1
2009,22027,0
2009,22029,1
2009,22031,0
2009,22033,1
2009,22035,0
2009,22037,1
2009,22039,1
2009,22041,0
2009,22043,0
2009,22045,1
2009,22047,1
2009,22049,0
2009,22051,1
2009,22053,1
2009,22055,1
2009,22057,2
2009,22059,0
2009,22061,0
2009,22063,1
2009,22065,0
2009,22067,0
2009,22069,1
2009,22071,1
2009,22073,0
2009,22075,1
2009,22077,1
2009,22079,1
2009,22081,0
2009,22083,0
2009,22085,1
2009,22087,1
2009,22089,1
2009,22091,1
2009,22093,1
2009,22095,1
2009,22097,1
2009,22099,2
2009,22101,2
2009,22103,1
2009,22105,1
2009,22107,0
2009,22109,2
2009,22111,0
2009,22113,1
2009,22115,1
2009,22117,1
2009,22119,0
2009,22121,1
2009,22123,0
2009,22125,1
2009,22127,0
2009,23001,0
2009,23003,0
2009,23005,0
2009,23007,0
2009,23009,0
2009,23011,0
2009,23013,0
2009,23015,0
2009,23017,0
2009,23019,0
2009,23021,0
2009,23023,0
2009,23025,0
2009,23027,0
2009,23029,0
2009,23031,0
2009,24001,1
2009,24003,1
2009,24005,1
2009,24009,1
2009,24011,1
2009,24013,1
2009,24015,0
2009,24017,1
2009,24019,1
2009,24021,1
2009,24023,1
2009,24025,1
2009,24027,1
2009,24029,1
2009,24031,1
2009,24033,1
2009,24035,1
2009,24037,1
2009,24039,1
2009,24041,1
2009,24043,1
2009,24045,1
2009,24047,1
2009,24510,1
2009,25001,0
2009,25003,0
2009,25005,0
2009,25007,0
2009,25009,0
2009,25011,0
2009,25013,0
2009,25015,0
2009,25017,0
2009,25019,0
2009,25021,0
2009,25023,0
2009,25025,0
2009,25027,0
2009,26001,0
2009,26003,1
2009,26005,0
2009,26007,0
2009,26009,0
2009,26011,0
2009,26013,2
2009,26015,0
2009,26017,0
2009,26019,0
2009,26021,0
2009,26023,0
2009,26025,0
2009,26027,0
2009,26029,0
2009,26031,0
2009,26033,0
2009,26035,0
2009,26037,0
2009,26039,0
2009,26041,2
2009,26043,2
2009,26045,0
2009,26047,0
2009,26049,0
2009,26051,0
2009,26053,2
2009,26055,0
2009,26057,0
2009,26059,0
2009,26061,2
2009,26063,0
2009,26065,0
2009,26067,0
2009,26069,0
2009,26071,2
2009,26073,0
2009,26075,0
2009,26077,0
2009,26079,0
2009,26081,0
2009,26083,1
2009,26085,0
2009,26087,0
2009,26089,0
2009,26091,0
2009,26093,0
2009,26095,0
2009,26097,0
2009,26099,0
2009,26101,0
2009,26103,2
2009,26105,0
2009,26107,0
2009,26109,2
2009,26111,0
2009,26113,0
2009,26115,0
2009,26117,0
2009,26119,0
2009,26121,0
2009,26123,0
2009,26125,0
2009,26127,0
2009,26129,0
2009,26131,2
2009,26133,0
2009,26135,0
2009,26137,0
2009,26139,0
2009,26141,0
2009,26143,0
2009,26145,0
2009,26147,0
2009,26149,0
2009,26151,0
2009,26153,1
2009,26155,0
2009,26157,0
2009,26159,0
2009,26161,0
2009,26163,0
2009,26165,0
2009,27001,2
2009,27003,3
2009,27005,0
2009,27007,2
2009,27009,1
2009,27011,1
2009,27013,1
2009,27015,1
2009,27017,2
2009,27019,2
2009,27021,2
2009,27023,1
2009,27025,3
2009,27027,0
2009,27029,0
2009,27031,0
2009,27033,1
2009,27035,2
2009,27037,2
2009,27039,2
2009,27041,1
2009,27043,1
2009,27045,2
2009,27047,1
2009,27049,2
2009,27051,1
2009,27053,3
2009,27055,2
2009,27057,2
2009,27059,3
2009,27061,2
2009,27063,0
2009,27065,2
2009,27067,1
2009,27069,0
2009,27071,2
2009,27073,1
2009,27075,1
2009,27077,0
2009,27079,2
2009,27081,1
2009,27083,1
2009,27085,1
2009,27087,0
2009,27089,0
2009,27091,1
2009,27093,1
2009,27095,1
2009,27097,1
2009,27099,1
2009,27101,0
2009,27103,1
2009,27105,0
2009,27107,0
2009,27109,2
2009,27111,1
2009,27113,0
2009,27115,2
2009,27117,0
2009,27119,0
2009,27121,1
2009,27123,3
2009,27125,0
2009,27127,1
2009,27129,1
2009,27131,2
2009,27133,0
2009,27135,0
2009,27137,2
2009,27139,2
2009,27141,2
2009,27143,2
2009,27145,1
2009,27147,1
2009,27149,1
2009,27151,1
2009,27153,1
2009,27155,1
2009,27157,2
2009,27159,0
2009,27161,1
2009,27163,3
2009,27165,1
2009,27167,0
2009,27169,2
2009,27171,2
2009,27173,1
2009,28001,1
2009,28003,0
2009,28005,1
2009,28007,0
2009,28009,0
2009,28011,0
2009,28013,0
2009,28015,0
2009,28017,0
2009,28019,0
2009,28021,1
2009,28023,0
2009,28025,0
2009,28027,0
2009,28029,1
2009,28031,1
2009,28033,0
2009,28035,1
2009,28037,1
2009,28039,1
2009,28041,1
2009,28043,0
2009,28045,1
2009,28047,1
2009,28049,1
2009,28051,0
2009,28053,0
2009,28055,0
2009,28057,0
2009,28059,1
2009,28061,0
2009,28063,1
2009,28065,1
2009,28067,1
2009,28069,0
2009,28071,0
2009,28073,1
2009,28075,0
2009,28077,1
2009,28079,0
2009,28081,0
2009,28083,0
2009,28085,1
2009,28087,0
2009,28089,0
2009,28091,1
2009,28093,0
2009,28095,0
2009,28097,0
2009,28099,0
2009,28101,0
2009,28103,0
2009,28105,0
2009,28107,0
2009,28109,1
2009,28111,1
2009,28113,1
2009,28115,0
2009,28117,0
2009,28119,0
2009,28121,1
2009,28123,0
2009,28125,0
2009,28127,1
2009,28129,1
2009,28131,1
2009,28133,0
2009,28135,0
2009,28137,0
2009,28139,0
2009,28141,0
2009,28143,0
2009,28145,0
2009,28147,1
2009,28149,0
2009,28151,0
2009,28153,0
2009,28155,0
2009,28157,1
2009,28159,0
2009,28161,0
2009,28163,0
2009,29001,0
2009,29003,0
2009,29005,0
2009,29007,0
2009,29009,0
2009,29011,0
2009,29013,0
2009,29015,0
2009,29017,0
2009,29019,0
2009,29021,0
2009,29023,0
2009,29025,0
2009,29027,0
2009,29029,0
2009,29031,0
2009,29033,0
2009,29035,0
2009,29037,0
2009,29039,0
2009,29041,0
2009,29043,0
2009,29045,0
2009,29047,0
2009,29049,0
2009,29051,0
2009,29053,0
2009,29055,0
2009,29057,0
2009,29059,0
2009,29061,0
2009,29063,0
2009,29065,0
2009,29067,0
2009,29069,0
2009,29071,0
2009,29073,0
2009,29075,0
2009,29077,0
2009,29079,0
2009,29081,0
2009,29083,0
2009,29085,0
2009,29087,0
2009,29089,0
2009,29091,0
2009,29093,0
2009,29095,0
2009,29097,0
2009,29099,0
2009,29101,0
2009,29103,0
2009,29105,0
2009,29107,0
2009,29109,0
2009,29111,0
2009,29113,0
2009,29115,0
2009,29117,0
2009,29119,0
2009,29121,0
2009,29123,0
2009,29125,0
2009,29127,0
2009,29129,0
2009,29131,0
2009,29133,0
2009,29135,0
2009,29137,0
2009,29139,0
2009,29141,0
2009,29143,0
2009,29145,0
2009,29147,0
2009,29149,0
2009,29151,0
2009,29153,0
2009,29155,0
2009,29157,0
2009,29159,0
2009,29161,0
2009,29163,0
2009,29165,0
2009,29167,0
2009,29169,0
2009,29171,0
2009,29173,0
2009,29175,0
2009,29177,0
2009,29179,0
2009,29181,0
2009,29183,0
2009,29185,0
2009,29186,0
2009,29187,0
2009,29189,0
2009,29195,0
2009,29197,0
2009,29199,0
2009,29201,0
2009,29203,0
2009,29205,0
2009,29207,0
2009,29209,0
2009,29211,0
2009,29213,0
2009,29215,0
2009,29217,0
2009,29219,0
2009,29221,0
2009,29223,0
2009,29225,0
2009,29227,0
2009,29229,0
2009,29510,0
2009,30001,1
2009,30003,0
2009,30005,1
2009,30007,0
2009,30009,0
2009,30011,0
2009,30013,2
2009,30015,1
2009,30017,0
2009,30019,2
2009,30021,0
2009,30023,0
2009,30025,1
2009,30027,0
2009,30029,2
2009,30031,1
2009,30033,1
2009,30035,2
2009,30037,0
2009,30039,0
2009,30041,1
2009,30043,0
2009,30045,1
2009,30047,2
2009,30049,2
2009,30051,2
2009,30053,2
2009,30055,1
2009,30057,1
2009,30059,1
2009,30061,1
2009,30063,1
2009,30065,0
2009,30067,0
2009,30069,0
2009,30071,1
2009,30073,2
2009,30075,0
2009,30077,1
2009,30079,0
2009,30081,0
2009,30083,1
2009,30085,2
2009,30087,0
2009,30089,2
2009,30091,1
2009,30093,0
2009,30095,0
2009,30097,0
2009,30099,2
2009,30101,2
2009,30103,0
2009,30105,2
2009,30107,0
2009,30109,1
2009,30111,0
2009,31001,1
2009,31003,0
2009,31005,0
2009,31007,0
2009,31009,0
2009,31011,0
2009,31013,0
2009,31015,0
2009,31017,0
2009,31019,0
2009,31021,0
2009,31023,1
2009,31025,0
2009,31027,0
2009,31029,0
2009,31031,0
2009,31033,0
2009,31035,1
2009,31037,0
2009,31039,0
2009,31041,0
2009,31043,0
2009,31045,0
2009,31047,0
2009,31049,0
2009,31051,0
2009,31053,0
2009,31055,0
2009,31057,0
2009,31059,1
2009,31061,1
2009,31063,0
2009,31065,0
2009,31067,0
2009,31069,0
2009,31071,0
2009,31073,0
2009,31075,0
2009,31077,0
2009,31079,0
2009,31081,1
2009,31083,1
2009,31085,0
2009,31087,0
2009,31089,0
2009,31091,0
2009,31093,0
2009,31095,0
2009,31097,0
2009,31099,0
2009,31101,0
2009,31103,0
2009,31105,0
2009,31107,0
2009,31109,1
2009,31111,0
2009,31113,0
2009,31115,0
2009,31117,0
2009,31119,0
2009,31121,0
2009,31123,0
2009,31125,0
2009,31127,0
2009,31129,1
2009,31131,0
2009,31133,0
2009,31135,0
2009,31137,0
2009,31139,0
2009,31141,0
2009,31143,1
2009,31145,0
2009,31147,0
2009,31149,0
2009,31151,1
2009,31153,0
2009,31155,1
2009,31157,0
2009,31159,1
2009,31161,0
2009,31163,0
2009,31165,0
2009,31167,0
2009,31169,1
2009,31171,0
2009,31173,0
2009,31175,0
2009,31177,0
2009,31179,0
2009,31181,1
2009,31183,0
2009,31185,1
2009,32001,2
2009,32003,2
2009,32005,2
2009,32007,2
2009,32009,1
2009,32011,2
2009,32013,2
2009,32015,2
2009,32017,2
2009,32019,2
2009,32021,1
2009,32023,2
2009,32027,2
2009,32029,2
2009,32031,2
2009,32033,2
2009,32510,2
2009,33001,0
2009,33003,0
2009,33005,0
2009,33007,0
2009,33009,0
2009,33011,0
2009,33013,0
2009,33015,0
2009,33017,0
2009,33019,0
2009,34001,0
2009,34003,0
2009,34005,0
2009,34007,0
2009,34009,0
2009,34011,0
2009,34013,0
2009,34015,0
2009,34017,0
2009,34019,0
2009,34021,0
2009,34023,0
2009,34025,0
2009,34027,0
2009,34029,0
2009,34031,0
2009,34033,0
2009,34035,0
2009,34037,0
2009,34039,0
2009,34041,0
2009,35001,0
2009,35003,1
2009,35005,2
2009,35006,1
2009,35007,1
2009,35009,1
2009,35011,2
2009,35013,2
2009,35015,2
2009,35017,1
2009,35019,2
2009,35021,1
2009,35023,2
2009,35025,2
2009,35027,2
2009,35028,0
2009,35029,2
2009,35031,2
2009,35033,1
2009,35035,2
2009,35037,1
2009,35039,1
2009,35041,2
2009,35043,0
2009,35045,2
2009,35047,1
2009,35049,1
2009,35051,2
2009,35053,2
2009,35055,0
2009,35057,2
2009,35059,1
2009,35061,0
2009,36001,0
2009,36003,0
2009,36005,0
2009,36007,0
2009,36009,0
2009,36011,0
2009,36013,0
2009,36015,0
2009,36017,0
2009,36019,0
2009,36021,0
2009,36023,0
2009,36025,0
2009,36027,0
2009,36029,0
2009,36031,0
2009,36033,0
2009,36035,0
2009,36037,0
2009,36039,0
2009,36041,0
2009,36043,0
2009,36045,0
2009,36047,0
2009,36049,0
2009,36051,0
2009,36053,0
2009,36055,0
2009,36057,0
2009,36059,0
2009,36061,0
2009,36063,0
2009,36065,0
2009,36067,0
2009,36069,0
2009,36071,0
2009,36073,0
2009,36075,0
2009,36077,0
2009,36079,0
2009,36081,0
2009,36083,0
2009,36085,0
2009,36087,0
2009,36089,0
2009,36091,0
2009,36093,0
2009,36095,0
2009,36097,0
2009,36099,0
2009,36101,0
2009,36103,0
2009,36105,0
2009,36107,0
2009,36109,0
2009,36111,0
2009,36113,0
2009,36115,0
2009,36117,0
2009,36119,0
2009,36121,0
2009,36123,0
2009,37001,1
2009,37003,1
2009,37005,1
2009,37007,1
2009,37009,1
2009,37011,1
2009,37013,1
2009,37015,1
2009,37017,1
2009,37019,1
2009,37021,2
2009,37023,2
2009,37025,1
2009,37027,1
2009,37029,1
2009,37031,1
2009,37033,1
2009,37035,2
2009,37037,1
2009,37039,2
2009,37041,1
2009,37043,2
2009,37045,2
2009,37047,1
2009,37049,1
2009,37051,1
2009,37053,1
2009,37055,1
2009,37057,1
2009,37059,1
2009,37061,1
2009,37063,1
2009,37065,1
2009,37067,1
2009,37069,1
2009,37071,2
2009,37073,1
2009,37075,2
2009,37077,1
2009,37079,1
2009,37081,1
2009,37083,1
2009,37085,1
2009,37087,2
2009,37089,3
2009,37091,1
2009,37093,1
2009,37095,1
2009,37097,1
2009,37099,3
2009,37101,1
2009,37103,1
2009,37105,1
2009,37107,1
2009,37109,2
2009,37111,2
2009,37113,2
2009,37115,2
2009,37117,1
2009,37119,1
2009,37121,1
2009,37123,1
2009,37125,1
2009,37127,1
2009,37129,1
2009,37131,1
2009,37133,1
2009,37135,1
2009,37137,1
2009,37139,1
2009,37141,1
2009,37143,1
2009,37145,1
2009,37147,1
2009,37149,3
2009,37151,1
2009,37153,1
2009,37155,1
2009,37157,1
2009,37159,1
2009,37161,3
2009,37163,1
2009,37165,1
2009,37167,1
2009,37169,1
2009,37171,1
2009,37173,2
2009,37175,3
2009,37177,1
2009,37179,2
2009,37181,1
2009,37183,1
2009,37185,1
2009,37187,1
2009,37189,1
2009,37191,1
2009,37193,1
2009,37195,1
2009,37197,1
2009,37199,1
2009,38001,1
2009,38003,1
2009,38005,1
2009,38007,1
2009,38009,0
2009,38011,1
2009,38013,0
2009,38015,0
2009,38017,1
2009,38019,0
2009,38021,0
2009,38023,1
2009,38025,1
2009,38027,1
2009,38029,0
2009,38031,1
2009,38033,1
2009,38035,1
2009,38037,1
2009,38039,1
2009,38041,1
2009,38043,0
2009,38045,0
2009,38047,0
2009,38049,0
2009,38051,0
2009,38053,1
2009,38055,0
2009,38057,1
2009,38059,1
2009,38061,0
2009,38063,1
2009,38065,1
2009,38067,0
2009,38069,1
2009,38071,1
2009,38073,0
2009,38075,0
2009,38077,0
2009,38079,0
2009,38081,0
2009,38083,0
2009,38085,0
2009,38087,1
2009,38089,1
2009,38091,1
2009,38093,1
2009,38095,1
2009,38097,1
2009,38099,0
2009,38101,0
2009,38103,1
2009,38105,0
2009,39001,1
2009,39003,1
2009,39005,0
2009,39007,0
2009,39009,0
2009,39011,1
2009,39013,1
2009,39015,1
2009,39017,0
2009,39019,0
2009,39021,0
2009,39023,0
2009,39025,1
2009,39027,0
2009,39029,0
2009,39031,0
2009,39033,0
2009,39035,0
2009,39037,1
2009,39039,0
2009,39041,0
2009,39043,1
2009,39045,0
2009,39047,0
2009,39049,0
2009,39051,0
2009,39053,0
2009,39055,0
2009,39057,0
2009,39059,0
2009,39061,1
2009,39063,1
2009,39065,1
2009,39067,0
2009,39069,1
2009,39071,0
2009,39073,0
2009,39075,0
2009,39077,1
2009,39079,0
2009,39081,0
2009,39083,0
2009,39085,0
2009,39087,1
2009,39089,0
2009,39091,1
2009,39093,0
2009,39095,1
2009,39097,0
2009,39099,0
2009,39101,0
2009,39103,0
2009,39105,0
2009,39107,1
2009,39109,0
2009,39111,1
2009,39113,0
2009,39115,0
2009,39117,0
2009,39119,0
2009,39121,0
2009,39123,1
2009,39125,1
2009,39127,0
2009,39129,0
2009,39131,0
2009,39133,0
2009,39135,0
2009,39137,1
2009,39139,0
2009,39141,0
2009,39143,1
2009,39145,1
2009,39147,1
2009,39149,1
2009,39151,0
2009,39153,0
2009,39155,0
2009,39157,0
2009,39159,0
2009,39161,1
2009,39163,0
2009,39165,0
2009,39167,0
2009,39169,0
2009,39171,0
2009,39173,1
2009,39175,1
2009,40001,1
2009,40003,2
2009,40005,2
2009,40007,2
2009,40009,2
2009,40011,2
2009,40013,2
2009,40015,2
2009,40017,1
2009,40019,2
2009,40021,1
2009,40023,2
2009,40025,1
2009,40027,1
2009,40029,2
2009,40031,2
2009,40033,2
2009,40035,0
2009,40037,1
2009,40039,2
2009,40041,1
2009,40043,2
2009,40045,2
2009,40047,2
2009,40049,2
2009,40051,2
2009,40053,1
2009,40055,2
2009,40057,2
2009,40059,2
2009,40061,1
2009,40063,2
2009,40065,2
2009,40067,2
2009,40069,2
2009,40071,1
2009,40073,2
2009,40075,2
2009,40077,1
2009,40079,0
2009,40081,1
2009,40083,1
2009,40085,2
2009,40087,2
2009,40089,1
2009,40091,1
2009,40093,2
2009,40095,2
2009,40097,1
2009,40099,2
2009,40101,1
2009,40103,1
2009,40105,0
2009,40107,1
2009,40109,1
2009,40111,1
2009,40113,1
2009,40115,0
2009,40117,1
2009,40119,1
2009,40121,2
2009,40123,2
2009,40125,1
2009,40127,1
2009,40129,2
2009,40131,1
2009,40133,1
2009,40135,1
2009,40137,2
2009,40139,2
2009,40141,2
2009,40143,1
2009,40145,1
2009,40147,0
2009,40149,2
2009,40151,2
2009,40153,2
2009,41001,1
2009,41003,1
2009,41005,0
2009,41007,1
2009,41009,1
2009,41011,1
2009,41013,1
2009,41015,0
2009,41017,1
2009,41019,1
2009,41021,0
2009,41023,0
2009,41025,2
2009,41027,0
2009,41029,1
2009,41031,0
2009,41033,1
2009,41035,1
2009,41037,2
2009,41039,1
2009,41041,1
2009,41043,1
2009,41045,1
2009,41047,1
2009,41049,0
2009,41051,0
2009,41053,1
2009,41055,0
2009,41057,1
2009,41059,0
2009,41061,0
2009,41063,0
2009,41065,0
2009,41067,1
2009,41069,0
2009,41071,1
2009,42001,1
2009,42003,1
2009,42005,0
2009,42007,0
2009,42009,1
2009,42011,0
2009,42013,0
2009,42015,0
2009,42017,0
2009,42019,0
2009,42021,0
2009,42023,0
2009,42025,0
2009,42027,0
2009,42029,0
2009,42031,0
2009,42033,0
2009,42035,0
2009,42037,0
2009,42039,0
2009,42041,0
2009,42043,0
2009,42045,0
2009,42047,0
2009,42049,0
2009,42051,1
2009,42053,0
2009,42055,1
2009,42057,1
2009,42059,1
2009,42061,0
2009,42063,0
2009,42065,0
2009,42067,0
2009,42069,0
2009,42071,0
2009,42073,0
2009,42075,0
2009,42077,0
2009,42079,0
2009,42081,0
2009,42083,0
2009,42085,0
2009,42087,0
2009,42089,0
2009,42091,0
2009,42093,0
2009,42095,0
2009,42097,0
2009,42099,0
2009,42101,0
2009,42103,0
2009,42105,0
2009,42107,0
2009,42109,0
2009,42111,1
2009,42113,0
2009,42115,0
2009,42117,0
2009,42119,0
2009,42121,0
2009,42123,0
2009,42125,1
2009,42127,0
2009,42129,1
2009,42131,0
2009,42133,1
2009,44001,0
2009,44003,0
2009,44005,0
2009,44007,0
2009,44009,0
2009,45001,3
2009,45003,1
2009,45005,1
2009,45007,3
2009,45009,1
2009,45011,1
2009,45013,1
2009,45015,1
2009,45017,1
2009,45019,1
2009,45021,3
2009,45023,2
2009,45025,2
2009,45027,2
2009,45029,1
2009,45031,2
2009,45033,2
2009,45035,1
2009,45037,1
2009,45039,2
2009,45041,2
2009,45043,2
2009,45045,3
2009,45047,3
2009,45049,1
2009,45051,2
2009,45053,1
2009,45055,2
2009,45057,2
2009,45059,3
2009,45061,2
2009,45063,1
2009,45065,3
2009,45067,2
2009,45069,2
2009,45071,2
2009,45073,3
2009,45075,1
2009,45077,3
2009,45079,1
2009,45081,1
2009,45083,3
2009,45085,2
2009,45087,2
2009,45089,2
2009,45091,2
2009,46003,0
2009,46005,0
2009,46007,0
2009,46009,0
2009,46011,1
2009,46013,0
2009,46015,0
2009,46017,0
2009,46019,0
2009,46021,0
2009,46023,0
2009,46025,0
2009,46027,0
2009,46029,0
2009,46031,0
2009,46033,0
2009,46035,0
2009,46037,0
2009,46039,1
2009,46041,0
2009,46043,0
2009,46045,0
2009,46047,0
2009,46049,0
2009,46051,0
2009,46053,0
2009,46055,0
2009,46057,0
2009,46059,0
2009,46061,0
2009,46063,0
2009,46065,0
2009,46067,0
2009,46069,0
2009,46071,0
2009,46073,0
2009,46075,0
2009,46077,0
2009,46079,0
2009,46081,0
2009,46083,0
2009,46085,0
2009,46087,0
2009,46089,0
2009,46091,0
2009,46093,0
2009,46095,0
2009,46097,0
2009,46099,0
2009,46101,0
2009,46103,0
2009,46105,0
2009,46107,0
2009,46109,0
2009,46111,0
2009,46113,0
2009,46115,0
2009,46117,0
2009,46119,0
2009,46121,0
2009,46123,0
2009,46125,0
2009,46127,0
2009,46129,0
2009,46135,0
2009,46137,0
2009,47001,1
2009,47003,0
2009,47005,0
2009,47007,1
2009,47009,1
2009,47011,1
2009,47013,1
2009,47015,0
2009,47017,0
2009,47019,1
2009,47021,0
2009,47023,0
2009,47025,1
2009,47027,1
2009,47029,1
2009,47031,0
2009,47033,0
2009,47035,1
2009,47037,0
2009,47039,0
2009,47041,0
2009,47043,0
2009,47045,0
2009,47047,0
2009,47049,1
2009,47051,0
2009,47053,0
2009,47055,0
2009,47057,1
2009,47059,1
2009,47061,0
2009,47063,1
2009,47065,1
2009,47067,1
2009,47069,0
2009,47071,0
2009,47073,1
2009,47075,0
2009,47077,0
2009,47079,0
2009,47081,0
2009,47083,0
2009,47085,0
2009,47087,1
2009,47089,1
2009,47091,1
2009,47093,1
2009,47095,0
2009,47097,0
2009,47099,0
2009,47101,0
2009,47103,0
2009,47105,1
2009,47107,1
2009,47109,0
2009,47111,1
2009,47113,0
2009,47115,0
2009,47117,0
2009,47119,0
2009,47121,1
2009,47123,1
2009,47125,0
2009,47127,0
2009,47129,1
2009,47131,0
2009,47133,1
2009,47135,0
2009,47137,1
2009,47139,2
2009,47141,1
2009,47143,1
2009,47145,1
2009,47147,0
2009,47149,0
2009,47151,1
2009,47153,1
2009,47155,1
2009,47157,0
2009,47159,1
2009,47161,0
2009,47163,1
2009,47165,1
2009,47167,0
2009,47169,1
2009,47171,1
2009,47173,1
2009,47175,1
2009,47177,0
2009,47179,1
2009,47181,0
2009,47183,0
2009,47185,1
2009,47187,0
2009,47189,0
2009,48001,1
2009,48003,2
2009,48005,1
2009,48007,4
2009,48009,3
2009,48011,1
2009,48013,4
2009,48015,4
2009,48017,1
2009,48019,4
2009,48021,4
2009,48023,3
2009,48025,4
2009,48027,4
2009,48029,4
2009,48031,4
2009,48033,2
2009,48035,2
2009,48037,1
2009,48039,4
2009,48041,4
2009,48043,1
2009,48045,1
2009,48047,4
2009,48049,3
2009,48051,4
2009,48053,4
2009,48055,4
2009,48057,4
2009,48059,3
2009,48061,4
2009,48063,1
2009,48065,1
2009,48067,1
2009,48069,1
2009,48071,2
2009,48073,1
2009,48075,2
2009,48077,3
2009,48079,1
2009,48081,3
2009,48083,3
2009,48085,1
2009,48087,2
2009,48089,4
2009,48091,4
2009,48093,2
2009,48095,3
2009,48097,2
2009,48099,3
2009,48101,2
2009,48103,2
2009,48105,3
2009,48107,2
2009,48109,2
2009,48111,1
2009,48113,1
2009,48115,2
2009,48117,1
2009,48119,1
2009,48121,2
2009,48123,4
2009,48125,2
2009,48127,4
2009,48129,1
2009,48131,4
2009,48133,3
2009,48135,2
2009,48137,4
2009,48139,1
2009,48141,2
2009,48143,2
2009,48145,4
2009,48147,1
2009,48149,4
2009,48151,2
2009,48153,1
2009,48155,3
2009,48157,4
2009,48159,1
2009,48161,2
2009,48163,4
2009,48165,1
2009,48167,4
2009,48169,2
2009,48171,4
2009,48173,2
2009,48175,4
2009,48177,4
